ID,Postcode,Locality,State,Longitude,Latitude,Category,Type,SA3,SA3 Name,SA4,SA4 Name,Routes,Status,Lat (Google),Long (Google),SA1 CODE 2021,SA1 NAME 2021,SA2 CODE 2021,SA2 NAME 2021,SA3 CODE 2021,SA3 NAME 2021,SA4 CODE 2021,SA4 NAME 2021,RA 2016,RA 2021,RA 2021 Name,MMM 2015,MMM 2019,CED,Altitude,Charge Zone,PHN Code,PHN Name,LGA Region,LGA Code,Electorate,Electorate Rating,State Electoral Code,State Electroal Name,,,Line
6978,3756,WALLAN EAST,VIC,144.956641,-37.41233,Delivery Area,Delivery Area,21002,Macedon Ranges,210,Melbourne - North West,R3,Updated 6-Feb-2020,-37.417287,145.007146,21002123517,Darraweit Guim,210021235,Romsey,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Mcewen,343.5095825,V1,PHN202,Eastern Melbourne,Macedon Ranges,24130,McEwen,Rural,28804,Yan Yean (Northern Victoria),,,
6986,3758,HEATHCOTE JUNCTION,VIC,145.052552,-37.354647,Delivery Area,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,R3,Updated 6-Feb-2020,-37.3853254,145.0438252,20904122423,Heathcote Junction,209041224,Wallan,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,4,Mcewen,415.6112366,V1,PHN202,Eastern Melbourne,Mitchell,24850,McEwen,Rural,28804,Yan Yean (Northern Victoria),,,
6987,3758,WANDONG,VIC,145.052552,-37.354647,Delivery Area,Delivery Area,20904,Whittlesea - Wallan,209,Melbourne - North East,R3,Updated 6-Feb-2020,-37.336023,145.0399797,20904122423,Heathcote Junction,209041224,Wallan,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Mcewen,415.6112366,V1,PHN202,Eastern Melbourne,Mitchell,24850,McEwen,Rural,28804,Yan Yean (Northern Victoria),,,
6989,3760,SMITHS GULLY,VIC,145.288073,-37.624929,Delivery Area,Delivery Area,20903,Nillumbik - Kinglake,209,Melbourne - North East,R3,Updated 4-Dec-2022,-37.6267001,145.2867055,20903121204,Smiths Gully,209031212,Panton Hill - St Andrews,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Mcewen,220.3898621,V1,PHN202,Eastern Melbourne,Nillumbik,25710,McEwen,Rural,22304,Eildon (Northern Victoria),,,
8969,3765,MONTROSE,VIC,145.346621,-37.814771,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.8083883,145.353065,21105128217,Sassafras (Vic.),211051282,Mount Dandenong - Olinda,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Casey,193.3295898,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,25101,Monbulk (Eastern Victoria),,,
8972,3770,COLDSTREAM,VIC,145.416004,-37.708784,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.734,145.383,21105128521,Gruyere,211051285,Wandin - Seville,21704,Warrnambool,217,Warrnambool and South West,1,21,Inner Regional Australia,1,1,Casey,81.82601929,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,22801,Evelyn (Eastern Victoria),,,
8973,3770,GRUYERE,VIC,145.416004,-37.708784,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.734,145.45,21105128521,Gruyere,211051285,Wandin - Seville,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,81.82601929,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,22801,Evelyn (Eastern Victoria),,,
8974,3770,YERING,VIC,145.416004,-37.708784,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.7002209,145.3582514,21105128521,Gruyere,211051285,Wandin - Seville,21704,Warrnambool,217,Warrnambool and South West,1,21,Inner Regional Australia,1,1,Casey,81.82601929,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,22801,Evelyn (Eastern Victoria),,,
8975,3775,CHRISTMAS HILLS,VIC,145.365993,-37.642852,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.6515,145.3173,21105127634,Yarra Glen,211051276,Healesville - Yarra Glen,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,136.8696136,V1,PHN202,Eastern Melbourne,Nillumbik,25710,McEwen,Rural,22304,Eildon (Northern Victoria),,,
8976,3775,DIXONS CREEK,VIC,145.365993,-37.642852,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.6,145.416667,21105127634,Yarra Glen,211051276,Healesville - Yarra Glen,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,136.8696136,V1,PHN202,Eastern Melbourne,Nillumbik,25710,McEwen,Rural,22304,Eildon (Northern Victoria),,,
8977,3775,STEELS CREEK,VIC,145.365993,-37.642852,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.594,145.374,21105127634,Yarra Glen,211051276,Healesville - Yarra Glen,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,136.8696136,V1,PHN202,Eastern Melbourne,Nillumbik,25710,McEwen,Rural,22304,Eildon (Northern Victoria),,,
8978,3775,TARRAWARRA,VIC,145.365993,-37.642852,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.6469756,145.4363814,21105127634,Yarra Glen,211051276,Healesville - Yarra Glen,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,136.8696136,V1,PHN202,Eastern Melbourne,Nillumbik,25710,McEwen,Rural,22304,Eildon (Northern Victoria),,,
8979,3775,YARRA GLEN,VIC,145.365993,-37.642852,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.648889,145.371944,21105127634,Yarra Glen,211051276,Healesville - Yarra Glen,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,136.8696136,V1,PHN202,Eastern Melbourne,Nillumbik,25710,McEwen,Rural,22304,Eildon (Northern Victoria),,,
8980,3777,BADGER CREEK,VIC,145.513804,-37.606088,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.685,145.538,21105128609,Wesburn,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,425.8109741,V1,PHN202,Eastern Melbourne,Murrindindi,25620,Indi,Rural,22304,Eildon (Northern Victoria),,,
8981,3777,CASTELLA,VIC,145.513804,-37.606088,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.524722,145.433333,21105128609,Wesburn,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Casey,425.8109741,V1,PHN202,Eastern Melbourne,Murrindindi,25620,Indi,Rural,22304,Eildon (Northern Victoria),,,
8982,3777,CHUM CREEK,VIC,145.513804,-37.606088,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.606,145.488,21105128609,Wesburn,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Casey,425.8109741,V1,PHN202,Eastern Melbourne,Murrindindi,25620,Indi,Rural,22304,Eildon (Northern Victoria),,,
8983,3777,HEALESVILLE,VIC,145.513804,-37.606088,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.656111,145.513889,21105128609,Wesburn,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,425.8109741,V1,PHN202,Eastern Melbourne,Murrindindi,25620,Indi,Rural,22304,Eildon (Northern Victoria),,,
8986,3777,MOUNT TOOLEBEWONG,VIC,145.513804,-37.606088,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.702,145.572,21105128609,Wesburn,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,4,Casey,425.8109741,V1,PHN202,Eastern Melbourne,Murrindindi,25620,Indi,Rural,22304,Eildon (Northern Victoria),,,
8987,3777,TOOLANGI,VIC,145.513804,-37.606088,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.533333,145.466667,21105128609,Wesburn,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Casey,425.8109741,V1,PHN202,Eastern Melbourne,Murrindindi,25620,Indi,Rural,22304,Eildon (Northern Victoria),,,
8988,3778,FERNSHAW,VIC,145.623011,-37.537492,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.616115,145.6383617,21105128609,Wesburn,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Indi,526.87854,V1,PHN205,Murray,Yarra Ranges,27450,Indi,Rural,22304,Eildon (Northern Victoria),,,
8989,3778,NARBETHONG,VIC,145.623011,-37.537492,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.5233314,145.6710457,21105128609,Wesburn,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Indi,526.87854,V1,PHN205,Murray,Yarra Ranges,27450,Indi,Rural,22304,Eildon (Northern Victoria),,,
8990,3779,CAMBARVILLE,VIC,145.784751,-37.539267,Delivery Area,Delivery Area,20401,Upper Goulburn Valley,204,Hume,R3,Updated 6-Feb-2020,-37.6105261,146.0129789,20401106101,Toorongo,204011061,Upper Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Indi,878.2616577,V1,PHN205,Murray,Yarra Ranges,27450,Indi,Rural,22304,Eildon (Northern Victoria),,,
8991,3779,MARYSVILLE,VIC,145.784751,-37.539267,Delivery Area,Delivery Area,20401,Upper Goulburn Valley,204,Hume,R3,Updated 6-Feb-2020,-37.5083939,145.7474205,20401106101,Toorongo,204011061,Upper Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Indi,878.2616577,V1,PHN205,Murray,Yarra Ranges,27450,Indi,Rural,22304,Eildon (Northern Victoria),,,
9000,3785,TREMONT,VIC,145.316734,-37.885138,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.8782906,145.3171139,21105128228,Tremont,211051282,Mount Dandenong - Olinda,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Casey,275.480011,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,25101,Monbulk (Eastern Victoria),,,
9001,3786,FERNY CREEK,VIC,145.332431,-37.878188,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.8759058,145.3309395,21105128401,Upwey,211051284,Upwey - Tecoma,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Casey,534.9456177,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,25101,Monbulk (Eastern Victoria),,,
9002,3787,SASSAFRAS,VIC,145.350888,-37.866786,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.8645935,145.353065,21105128225,Sassafras (Vic.),211051282,Mount Dandenong - Olinda,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Casey,520.4538574,V1,PHN202,Eastern Melbourne,Knox,23670,Casey,Rural,25101,Monbulk (Eastern Victoria),,,
9003,3787,SASSAFRAS GULLY,VIC,145.350888,-37.866786,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.8622113,145.3538556,21105128225,Sassafras (Vic.),211051282,Mount Dandenong - Olinda,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Casey,520.4538574,V1,PHN202,Eastern Melbourne,Knox,23670,Casey,Rural,25101,Monbulk (Eastern Victoria),,,
9005,3789,SHERBROOKE,VIC,145.357336,-37.889767,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.8963853,145.3641298,21105128231,Sherbrooke,211051282,Mount Dandenong - Olinda,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Casey,461.9368286,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,25101,Monbulk (Eastern Victoria),,,
9006,3791,KALLISTA,VIC,145.379622,-37.896917,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.9051015,145.4111713,21105128231,Sherbrooke,211051282,Mount Dandenong - Olinda,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Casey,374.5282593,V1,PHN202,Eastern Melbourne,Cardinia,21450,Casey,Rural,25101,Monbulk (Eastern Victoria),,,
9008,3793,MONBULK,VIC,145.429715,-37.874533,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.8689357,145.4360858,21105128212,Olinda (Vic.),211051282,Mount Dandenong - Olinda,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Casey,214.6109772,V1,PHN202,Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,25101,Monbulk (Eastern Victoria),,,
9016,3799,BIG PATS CREEK,VIC,145.818512,-37.727566,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.7638978,145.750833,21105128653,East Warburton,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,27450,Casey,Rural,22304,Eildon (Northern Victoria),,,
9017,3799,EAST WARBURTON,VIC,145.818512,-37.727566,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.7370439,145.7421233,21105128653,East Warburton,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,27450,Casey,Rural,22304,Eildon (Northern Victoria),,,
9018,3799,MCMAHONS CREEK,VIC,145.818512,-37.727566,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.6980957,145.8360275,21105128653,East Warburton,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,27450,Casey,Rural,22304,Eildon (Northern Victoria),,,
9019,3799,MILLGROVE,VIC,145.818512,-37.727566,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.7448481,145.6507039,21105128653,East Warburton,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,27450,Casey,Rural,22304,Eildon (Northern Victoria),,,
9020,3799,REEFTON,VIC,145.818512,-37.727566,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.6687532,145.8535353,21105128653,East Warburton,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,27450,Casey,Rural,22304,Eildon (Northern Victoria),,,
9021,3799,WARBURTON,VIC,145.818512,-37.727566,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.7525378,145.6948397,21105128653,East Warburton,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,27450,Casey,Rural,22304,Eildon (Northern Victoria),,,
9022,3799,WESBURN,VIC,145.818512,-37.727566,Delivery Area,Delivery Area,21105,Yarra Ranges,211,Melbourne - Outer East,R3,Updated 6-Feb-2020,-37.767,145.647,21105128653,East Warburton,211051286,Yarra Valley,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Casey,366.790863,V1,PHN205,Murray,Yarra Ranges,27450,Casey,Rural,22304,Eildon (Northern Victoria),,,
9024,3802,ENDEAVOUR HILLS,VIC,145.255599,-37.971763,Delivery Area,Delivery Area,21202,Casey - North,212,Melbourne - South East,R1,Updated 6-Feb-2020,-37.9780214,145.2590707,21202145436,Endeavour Hills,212021454,Endeavour Hills - South,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Bruce,65.44688416,V1,PHN203,South Eastern Melbourne,Casey,21610,Bruce,Outer Metropolitan,25805,Narre Warren North (South-Eastern Metropolitan),,,
9026,3804,NARRE WARREN EAST,VIC,145.325994,-37.980059,Delivery Area,Delivery Area,21202,Casey - North,212,Melbourne - South East,R1,Updated 6-Feb-2020,-37.961,145.367,21202145503,Narre Warren,212021455,Narre Warren - North East,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Bruce,94.3417511,V1,PHN203,South Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,25805,Narre Warren North (South-Eastern Metropolitan),,,
9027,3804,NARRE WARREN NORTH,VIC,145.325994,-37.980059,Delivery Area,Delivery Area,21202,Casey - North,212,Melbourne - South East,R1,Updated 6-Feb-2020,-37.982,145.314,21202145503,Narre Warren,212021455,Narre Warren - North East,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,Bruce,94.3417511,V1,PHN203,South Eastern Melbourne,Yarra Ranges,27450,Casey,Rural,25805,Narre Warren North (South-Eastern Metropolitan),,,
9037,3809,OFFICER,VIC,145.406887,-38.069094,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.0611204,145.415089,21201155016,Officer,212011550,Pakenham - North West,21402,Mornington Peninsula,214,Mornington Peninsula,1,20,Major Cities of Australia,1,1,La Trobe,30.43363762,V1,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,,26501,Pakenham (Eastern Victoria),,,
9038,3809,OFFICER SOUTH,VIC,145.406887,-38.069094,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.1003957,145.4132472,21201155016,Officer,212011550,Pakenham - North West,21402,Mornington Peninsula,214,Mornington Peninsula,2,20,Major Cities of Australia,2,2,La Trobe,30.43363762,V1,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,,26501,Pakenham (Eastern Victoria),,,
9043,3812,MARYKNOLL,VIC,145.565304,-38.070135,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.032,145.602,21201155114,Pakenham,212011551,Pakenham - South East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,La Trobe,42.46163177,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,26501,Pakenham (Eastern Victoria),,,
9044,3812,NAR NAR GOON,VIC,145.565304,-38.070135,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.081944,145.575,21201155114,Pakenham,212011551,Pakenham - South East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,3,2,La Trobe,42.46163177,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,26501,Pakenham (Eastern Victoria),,,
9045,3812,NAR NAR GOON NORTH,VIC,145.565304,-38.070135,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.019,145.551,21201155114,Pakenham,212011551,Pakenham - South East,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,La Trobe,42.46163177,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,26501,Pakenham (Eastern Victoria),,,
9046,3813,TYNONG,VIC,145.634339,-38.064252,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.083333,145.616667,21201154723,Tynong North,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,3,2,Monash,114.7030792,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9047,3813,TYNONG NORTH,VIC,145.634339,-38.064252,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.0345542,145.6294143,21201154723,Tynong North,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,2,2,Monash,114.7030792,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9048,3814,CORA LYNN,VIC,145.669112,-38.10718,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.145278,145.605833,21201154727,Garfield,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,2,Monash,39.79339981,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9049,3814,GARFIELD,VIC,145.669112,-38.10718,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.0999051,145.6800684,21201154727,Garfield,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,2,Monash,39.79339981,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9050,3814,GARFIELD NORTH,VIC,145.669112,-38.10718,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.05,145.683333,21201154727,Garfield,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,2,Monash,39.79339981,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9051,3814,VERVALE,VIC,145.669112,-38.10718,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.133333,145.666667,21201154727,Garfield,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Monash,39.79339981,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9052,3815,BUNYIP,VIC,145.726311,-38.01378,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.1000508,145.7189396,21201154726,Tonimbuk,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Monash,110.556633,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9053,3815,BUNYIP NORTH,VIC,145.726311,-38.01378,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.0738337,145.7467832,21201154726,Tonimbuk,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Monash,110.556633,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9054,3815,IONA,VIC,145.726311,-38.01378,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.15,145.683333,21201154726,Tonimbuk,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Monash,110.556633,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9055,3815,TONIMBUK,VIC,145.726311,-38.01378,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.0206756,145.7182515,21201154726,Tonimbuk,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Monash,110.556633,V2,PHN203,South Eastern Melbourne,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9056,3816,LABERTOUCHE,VIC,145.787991,-38.043542,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.0306894,145.805379,21201154716,Vervale,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Monash,71.91226196,V2,PHN204,Gippsland,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9057,3816,LONGWARRY,VIC,145.787991,-38.043542,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.1110794,145.7663288,21201154716,Vervale,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Monash,71.91226196,V2,PHN204,Gippsland,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9058,3816,LONGWARRY NORTH,VIC,145.787991,-38.043542,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.0759968,145.763398,21201154716,Vervale,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Monash,71.91226196,V2,PHN204,Gippsland,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9059,3816,MODELLA,VIC,145.787991,-38.043542,Delivery Area,Delivery Area,21201,Cardinia,212,Melbourne - South East,R3,Updated 6-Feb-2020,-38.183333,145.716667,21201154716,Vervale,212011547,Bunyip - Garfield,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,5,5,Monash,71.91226196,V2,PHN204,Gippsland,Cardinia,21450,Monash,Rural,25701,Narracan (Eastern Victoria),,,
9069,3820,BONA VISTA,VIC,145.922212,-38.207476,Delivery Area,Delivery Area,20501,Baw Baw,205,Latrobe - Gippsland,R3,Updated 6-Feb-2020,-38.2075076,145.963705,20501107955,Warragul,205011079,Warragul,21704,Warrnambool,217,Warrnambool and South West,2,21,Inner Regional Australia,4,4,Monash,,V2,PHN204,Gippsland,Baw Baw,20830,Monash,Rural,25701,Narracan (Eastern Victoria),,,
